,Location,XYZCOD,col_1_label,col_1_qty,col_2_label,col_2_qty,col_3_label,col_3_qty,col_4_label,col_4_qty,col_5_label,col_5_qty,col_6_label,col_6_qty,col_7_label,col_7_qty,col_8_label,col_8_qty,col_9_label,col_9_qty,col_10_label,col_10_qty,col_11_label,col_11_qty,col_12_label,col_12_qty,col_13_label,col_13_qty,col_14_label,col_14_qty,col_15_label,col_15_qty,col_16_label,col_16_qty,col_17_label,col_17_qty,col_18_label,col_18_qty
1881,G-17-40,C,8N10W9,9.0,2LPO6D,12.0,5MNTT7,9.0,1ENECA,14.0,IYV9SV,12.0,CU53FM,16.0,A7MDBC,8.0,EUMBM7,4.0,6MKIC6,10.0,PP9DNA,9.0,U95NWB,6.0,0LNUOV,15.0,FQ53YY,14.0,IYXV3Z,8.0,VHQ356,15.0,ZX6MUV,16.0,1A6YTA,12.0,TOENMT,5.0
1882,G-19-30,C,37VA62,14.0,XFQ9CP,5.0,9S4AF8,6.0,YF0X2Z,9.0,4E1WTK,16.0,QOMHJ2,7.0,IYV9SV,15.0,ODZZLY,9.0,7BU1V7,9.0,JU0ODD,4.0,WH1BJI,9.0,70EPUK,5.0,O7TSVL,13.0,IJBSQT,16.0,8BSFSA,15.0,XUZJ74,10.0,QP56BU,12.0,JWTWL1,14.0
1883,G-19-40,C,IYV9SV,5.0,C5O9C9,14.0,I1X92B,16.0,AKP0A7,6.0,E2ES5Z,8.0,SY1DDY,6.0,XPZSZ1,12.0,HGXJD0,13.0,PZUF7K,4.0,U8203G,13.0,WRRW1W,6.0,J3FI7N,12.0,XPZSZ1,15.0,TLFT43,15.0,8BSFSA,12.0,CU53FM,10.0,YF0X2Z,5.0,A19092,10.0
1884,G-21-30,C,SMMRK3,9.0,9FWH2G,13.0,2LPO6D,16.0,2LPO6D,4.0,Q50W5L,11.0,9VBE59,4.0,Z26SRT,5.0,QP56BU,5.0,TQBVRI,5.0,5X8RAN,13.0,37VA62,8.0,HA0BOB,7.0,63KAC1,11.0,70EPUK,9.0,FJ25W1,10.0,UMKYTJ,14.0,M67GNC,12.0,02MRUH,12.0
1885,G-21-40,C,T3NVTG,7.0,EAJXUV,16.0,D05ZS7,12.0,DGAONE,7.0,HLOISD,14.0,SMMRK3,5.0,HA0BOB,16.0,UMKYTJ,9.0,2Z7ZEP,10.0,ZRCYSH,14.0,UCRNWD,15.0,M67GNC,5.0,122OKQ,4.0,5P2MVG,10.0,5MNTT7,13.0,5P2MVG,10.0,F29V5I,9.0,X0HH8Y,10.0
1886,G-23-30,C,TQBVRI,5.0,8E9F1P,15.0,QM2UH1,9.0,2LPO6D,13.0,W518XY,16.0,XSFSKX,13.0,Y813MQ,9.0,I1KDJ0,5.0,PC1PMV,6.0,U95NWB,16.0,0LNUOV,13.0,1A6YTA,12.0,8N10W9,15.0,ODZZLY,9.0,2T1DJM,16.0,JHSQHS,15.0,QOMHJ2,13.0,QVFB0Q,12.0
1887,G-23-40,C,JCIIEB,7.0,066BOU,12.0,JCIIEB,14.0,JWTWL1,16.0,V7JUQL,16.0,FJ25W1,13.0,SMMRK3,14.0,RAUDQ6,5.0,122OKQ,9.0,XUZJ74,8.0,YRRNGL,13.0,WH1BJI,4.0,J2URNJ,5.0,F7LULH,16.0,QP56BU,9.0,HOUGRO,11.0,2T1DJM,16.0,RAUDQ6,15.0
1888,G-25-30,C,JHSQHS,10.0,9KHDG3,9.0,122OKQ,16.0,XFQ9CP,10.0,ZVUW6Z,15.0,IJBSQT,9.0,HGXJD0,12.0,QXS5D1,16.0,SSQFQA,6.0,JHSQHS,5.0,QOMHJ2,7.0,ZGYCSW,16.0,E2ES5Z,5.0,SY1DDY,16.0,APQKWK,8.0,UHYJ3A,5.0,WH1BJI,13.0,UU4A1K,9.0
1889,G-25-40,C,ZGYCSW,10.0,G8ASPE,16.0,I1KDJ0,7.0,9FWH2G,9.0,IYLV38,12.0,EYEOXS,7.0,2LPO6D,14.0,ETU70R,10.0,IYXV3Z,4.0,HOUJQN,13.0,IPGA7X,6.0,SVFO5S,7.0,FJ25W1,8.0,D8AMD3,10.0,SVJZKL,9.0,VWXLZJ,14.0,XSFSKX,7.0,EYEOXS,5.0
1890,G-26-30,C,YF0X2Z,10.0,EAJXUV,4.0,EYEOXS,5.0,UDF17E,6.0,066BOU,6.0,IYXV3Z,11.0,Q50W5L,5.0,KTDZY0,16.0,IAKTYD,16.0,Q50W5L,13.0,QXS5D1,6.0,W518XY,10.0,M8W7TS,13.0,TB6WIP,16.0,EQQBND,11.0,H1I7JZ,8.0,NM6C73,11.0,RUUOCB,15.0
1891,G-26-40,C,M67GNC,7.0,C5O9C9,8.0,1D2ILZ,14.0,56TC1Z,12.0,JUUL5B,5.0,SVFO5S,11.0,NM6C73,16.0,J3FI7N,12.0,V6K6JX,11.0,O9YFO8,15.0,KZ5VR3,8.0,IYV9SV,10.0,63KAC1,4.0,ETU70R,6.0,2OAVPY,9.0,CVU3QV,10.0,QM2UH1,8.0,XSFSKX,14.0
1892,H-02-30,C,066BOU,5.0,XFQ9CP,10.0,IA7X1P,15.0,IYXV3Z,16.0,DSQXYR,7.0,UNPPMJ,4.0,I1X92B,10.0,SVJZKL,9.0,ODZZLY,6.0,J3FI7N,10.0,V6K6JX,12.0,5HQR89,8.0,YN8OHN,6.0,TOENMT,6.0,YMN5EM,10.0,122OKQ,10.0,JWTWL1,16.0,69L9MX,12.0
1893,H-02-40,C,AKP0A7,4.0,3LQL9L,15.0,DF3KQM,8.0,5P2MVG,15.0,TBCCF7,13.0,EUMBM7,15.0,O7AXAK,10.0,IYLV38,14.0,MLV9BR,16.0,6N3PKW,10.0,1D2ILZ,7.0,6M2FJM,7.0,FQ53YY,16.0,RAUDQ6,10.0,1D2ILZ,10.0,LXJQVG,7.0,PP9DNA,6.0,DNLEH7,12.0
1894,H-04-30,C,JEGRCL,4.0,K3YA1X,5.0,JHSQHS,11.0,1D2ILZ,8.0,FQ53YY,5.0,HXQR4L,10.0,O7AXAK,9.0,HI2X6U,5.0,W25EZN,12.0,UU4A1K,10.0,ULG3QT,6.0,ADT9MG,11.0,DF3KQM,12.0,E2ES5Z,8.0,ETU70R,11.0,IYV9SV,16.0,AHR20O,8.0,J2URNJ,16.0
1895,H-04-40,C,ULG3QT,16.0,J3FI7N,6.0,2LPO6D,4.0,CD1NU9,12.0,PZUF7K,6.0,O7AXAK,7.0,HA0BOB,10.0,HOUGRO,12.0,5MNTT7,14.0,F29V5I,14.0,3LQL9L,14.0,SMMRK3,10.0,8N10W9,13.0,M67GNC,9.0,RUUOCB,16.0,6MKIC6,15.0,HA0BOB,6.0,6N3PKW,16.0
1896,H-06-30,C,TBCCF7,16.0,N6JU7C,6.0,VHQ356,12.0,MLV9BR,13.0,J3FI7N,16.0,CD1NU9,13.0,RAUDQ6,5.0,SVFO5S,4.0,KTDZY0,11.0,QP56BU,13.0,JGP0ID,11.0,5X8RAN,10.0,X31OGS,8.0,0LNUOV,11.0,XFQ9CP,4.0,K3YA1X,12.0,KUFVRI,8.0,ADT9MG,9.0
1897,H-06-40,C,ULG3QT,13.0,PC1PMV,16.0,O9YFO8,5.0,F0P5OQ,15.0,T3NVTG,13.0,F98BNI,7.0,9KHDG3,6.0,PP9DNA,7.0,56TC1Z,8.0,5IXVJ1,9.0,AHR20O,7.0,XFQ9CP,6.0,DSQXYR,5.0,W25EZN,12.0,WH1BJI,9.0,TNZ1OO,16.0,KUFVRI,11.0,PP9DNA,14.0
1898,H-08-30,C,F7LULH,16.0,V6K6JX,11.0,O7TSVL,6.0,RUUOCB,11.0,V7JUQL,10.0,TB6WIP,13.0,Z26SRT,4.0,C5O9C9,5.0,PC1PMV,15.0,MLV9BR,13.0,IYLV38,12.0,8E9F1P,15.0,MLV9BR,15.0,7BU1V7,16.0,QP56BU,11.0,TB6WIP,5.0,5P4LRT,5.0,ZRCYSH,16.0
1899,H-08-40,C,NISP6K,11.0,W25EZN,4.0,UDF17E,6.0,U8203G,12.0,AHSNWF,7.0,70EPUK,4.0,ZRCYSH,10.0,70EPUK,12.0,5MNTT7,8.0,QOMHJ2,7.0,YXGRMP,6.0,QP56BU,13.0,G8ASPE,11.0,QVFB0Q,7.0,Z26SRT,5.0,4E0KXI,5.0,J3FI7N,9.0,SMMRK3,4.0
1900,H-10-30,C,6WT73N,11.0,J3FI7N,4.0,TLFT43,10.0,G8ASPE,6.0,Z8KPP8,12.0,N6JU7C,16.0,ZRCYSH,16.0,I1KDJ0,11.0,CST1KC,7.0,RUUOCB,5.0,AX7BJ8,8.0,CU53FM,13.0,D05ZS7,6.0,2Z7ZEP,11.0,IYV9SV,8.0,Q50W5L,14.0,56TC1Z,10.0,9S4AF8,13.0
1901,H-10-40,C,X0HH8Y,5.0,PC1PMV,11.0,VHQ356,11.0,AHSNWF,16.0,A7MDBC,12.0,ZRCYSH,7.0,BLJLMQ,8.0,8D9SAW,13.0,S90CD9,14.0,5P4LRT,11.0,6MKIC6,16.0,QM2UH1,6.0,69L9MX,14.0,JEGRCL,12.0,DGAONE,4.0,37VA62,12.0,6M2FJM,7.0,XSFSKX,14.0
1902,H-14-30,C,UNPPMJ,5.0,IYXV3Z,16.0,NM6C73,16.0,HGXJD0,7.0,122OKQ,15.0,02MRUH,15.0,MLV9BR,11.0,HGXJD0,16.0,I1KDJ0,13.0,05W6TK,16.0,SSQFQA,5.0,YKQY4X,8.0,NISP6K,16.0,FQ53YY,16.0,ZGYCSW,12.0,XFQ9CP,9.0,EQQBND,5.0,8D9SAW,7.0
1903,H-14-40,C,W25EZN,4.0,UDF17E,6.0,AHR20O,9.0,K3YA1X,10.0,HGXJD0,16.0,1D2ILZ,15.0,G8ASPE,16.0,NJVZEL,4.0,EA91CP,6.0,FJ25W1,9.0,X0HH8Y,11.0,ETU70R,12.0,V6K6JX,14.0,JGP0ID,7.0,YRRNGL,10.0,32ZKOX,14.0,8E9F1P,12.0,F0P5OQ,5.0
1904,H-16-30,C,EYEOXS,10.0,ASG1IT,10.0,PC1PMV,14.0,F0P5OQ,6.0,CD1NU9,15.0,SY1DDY,6.0,AKP0A7,15.0,G8ASPE,10.0,HOUGRO,10.0,A19092,15.0,JEGRCL,8.0,JCNON3,13.0,SY1DDY,8.0,PZUF7K,10.0,4E1WTK,15.0,O9YFO8,16.0,YN8OHN,6.0,YN8OHN,10.0
1905,H-16-40,C,XPZSZ1,8.0,7BU1V7,15.0,AX7BJ8,7.0,WH1BJI,9.0,5MNTT7,12.0,6N3PKW,5.0,X0HH8Y,11.0,9S4AF8,10.0,ZRCYSH,15.0,2T1DJM,12.0,122OKQ,14.0,JCNON3,8.0,9FWH2G,16.0,ZX6MUV,8.0,AB9XBU,15.0,VWXLZJ,7.0,3LQL9L,10.0,5HQR89,16.0
1906,H-18-30,C,KUFVRI,4.0,MLV9BR,15.0,2LPO6D,15.0,NM6C73,6.0,TAHFOD,12.0,EQQBND,13.0,SWN7AU,14.0,PZUF7K,6.0,E2ES5Z,16.0,IYXV3Z,12.0,066BOU,5.0,9KZ6W1,8.0,QM2UH1,10.0,YE890X,6.0,9VBE59,7.0,9KHDG3,9.0,7GC57K,14.0,TNAHD4,14.0
1907,H-18-40,C,XLTRGL,7.0,F98BNI,9.0,Y813MQ,10.0,2OAVPY,4.0,JEGRCL,15.0,2LPO6D,8.0,GPBMZJ,13.0,UCRNWD,10.0,F29V5I,15.0,2OAVPY,7.0,066BOU,13.0,GPBMZJ,14.0,YRRNGL,15.0,9KZ6W1,7.0,EA91CP,7.0,CST1KC,6.0,F73ZE1,8.0,QVFB0Q,15.0
1908,H-20-30,C,H51IVV,12.0,TLFT43,13.0,ETU70R,11.0,7BU1V7,9.0,HOUJQN,16.0,EA91CP,12.0,9KZ6W1,9.0,KZ5VR3,5.0,2Z7ZEP,6.0,KTDZY0,6.0,IJBSQT,6.0,4SD17H,8.0,QXS5D1,9.0,6WT73N,6.0,1D2ILZ,15.0,PY5UPB,5.0,4E1WTK,10.0,HOUJQN,16.0
1909,H-20-40,C,HI2X6U,6.0,N6JU7C,8.0,5MNTT7,13.0,9VBE59,14.0,Z26SRT,14.0,CVU3QV,5.0,EQQBND,5.0,NJVZEL,6.0,70EPUK,7.0,G8ASPE,16.0,IPGA7X,13.0,IA7X1P,16.0,56TC1Z,5.0,4SD17H,6.0,84ABYS,7.0,QP56BU,14.0,QP56BU,7.0,K3YA1X,9.0
1910,H-22-30,C,SVFO5S,6.0,37VA62,13.0,ASG1IT,7.0,WRRW1W,16.0,7GC57K,9.0,4SD17H,5.0,XSFSKX,11.0,HLOISD,9.0,8D9SAW,10.0,6M2FJM,9.0,T3NVTG,6.0,SSQFQA,10.0,DGAONE,12.0,6WT73N,11.0,NJVZEL,11.0,PZUF7K,10.0,4E0KXI,14.0,YN8OHN,15.0
1911,H-22-40,C,YMN5EM,13.0,Z26SRT,7.0,122OKQ,5.0,XSFSKX,5.0,JGP0ID,14.0,5HQR89,11.0,YN8OHN,5.0,84ABYS,5.0,DNLEH7,11.0,KZ5VR3,11.0,SSQFQA,16.0,HOUGRO,12.0,JHSQHS,8.0,PP9DNA,15.0,GPBMZJ,7.0,JUUL5B,11.0,CVU3QV,12.0,8N10W9,15.0
1912,H-24-30,C,RAUDQ6,8.0,T3NVTG,9.0,JGP0ID,15.0,2LPO6D,14.0,F29V5I,15.0,UU4A1K,16.0,5IXVJ1,4.0,UU4A1K,16.0,9S4AF8,16.0,XLTRGL,5.0,5IXVJ1,8.0,ZX6MUV,16.0,4E1WTK,16.0,Z26SRT,11.0,PP9DNA,8.0,63KAC1,6.0,122OKQ,4.0,ADT9MG,9.0
1913,H-24-40,C,TB6WIP,7.0,5MNTT7,5.0,XPZSZ1,4.0,02MRUH,11.0,WH1BJI,8.0,UU4A1K,13.0,APQKWK,16.0,TB6WIP,14.0,IYXV3Z,6.0,XSFSKX,7.0,AKP0A7,11.0,V7JUQL,8.0,I2B1FH,12.0,F98BNI,4.0,6WT73N,16.0,B24J86,14.0,2OAVPY,9.0,37VA62,13.0
1914,I-01-30,C,ZGYCSW,6.0,SWN7AU,14.0,8N10W9,6.0,NISP6K,11.0,02MRUH,10.0,E2ES5Z,8.0,IA7X1P,16.0,AB9XBU,4.0,70EPUK,5.0,32ZKOX,12.0,2OAVPY,16.0,EAJXUV,4.0,XUZJ74,4.0,YE890X,13.0,UCRNWD,6.0,9VBE59,8.0,TNAHD4,12.0,8E9F1P,6.0
1915,I-01-40,C,2OAVPY,8.0,9KHDG3,12.0,C5O9C9,15.0,8E9F1P,7.0,2T1DJM,7.0,84ABYS,5.0,QTMT7N,16.0,JCNON3,15.0,F98BNI,16.0,IA7X1P,6.0,7GC57K,9.0,JHSQHS,9.0,GPBMZJ,12.0,YKQY4X,6.0,JUUL5B,4.0,PP9DNA,4.0,JHSQHS,5.0,G8ASPE,11.0
1916,I-02-30,C,SVJZKL,10.0,JGP0ID,11.0,VWXLZJ,5.0,PY5UPB,8.0,DF3KQM,6.0,F29V5I,5.0,HOUJQN,8.0,6M2FJM,13.0,2Z7ZEP,13.0,YN8OHN,7.0,H1I7JZ,12.0,O9YFO8,8.0,56TC1Z,13.0,3LQL9L,6.0,DNLEH7,4.0,2LPO6D,7.0,D8AMD3,9.0,E2ES5Z,6.0
1917,I-02-40,C,2LPO6D,16.0,AHR20O,6.0,1D2ILZ,6.0,J3FI7N,5.0,PY5UPB,14.0,NM6C73,13.0,F29V5I,8.0,6MKIC6,11.0,IYLV38,10.0,2OAVPY,7.0,TB6WIP,9.0,HA0BOB,10.0,JUUL5B,14.0,JCNON3,16.0,SSQFQA,4.0,ZVUW6Z,8.0,6M2FJM,12.0,ADT9MG,14.0
1918,I-03-30,C,T3NVTG,5.0,YKQY4X,8.0,IYLV38,16.0,05W6TK,15.0,A7MDBC,10.0,SVFO5S,16.0,Q164T6,12.0,AB9XBU,4.0,YE890X,5.0,84ABYS,8.0,AHR20O,13.0,IA7X1P,16.0,Q50W5L,10.0,ZGYCSW,12.0,1D2ILZ,12.0,3LQL9L,12.0,YRRNGL,8.0,C5O9C9,5.0
1919,I-03-40,C,O7AXAK,5.0,WH1BJI,15.0,JHSQHS,4.0,69L9MX,9.0,PP9DNA,5.0,DNLEH7,8.0,5X8RAN,15.0,QXS5D1,14.0,CST1KC,4.0,ULG3QT,9.0,O9YFO8,5.0,XUZJ74,9.0,O7AXAK,4.0,TLFT43,5.0,F73ZE1,16.0,SVFO5S,12.0,W518XY,14.0,IYXV3Z,8.0
1920,I-04-30,C,YRRNGL,8.0,X0HH8Y,4.0,SMMRK3,12.0,0LNUOV,16.0,RUUOCB,10.0,0LNUOV,16.0,CU53FM,6.0,1JT1XB,8.0,HCMI82,13.0,QTMT7N,4.0,TOENMT,10.0,UHYJ3A,13.0,DNLEH7,10.0,YN8OHN,15.0,B24J86,10.0,E5CISL,9.0,JGP0ID,6.0,5MNTT7,6.0
1921,I-04-40,C,QVFB0Q,4.0,TBCCF7,13.0,QOMHJ2,16.0,SVJZKL,9.0,ULG3QT,10.0,YN8OHN,15.0,I1KDJ0,8.0,5HQR89,4.0,3LQL9L,6.0,SVJZKL,10.0,84ABYS,9.0,JGP0ID,15.0,4SD17H,7.0,DNLEH7,10.0,6M2FJM,4.0,IYLV38,15.0,TBCCF7,4.0,J2URNJ,16.0
1922,I-05-30,C,Z8KPP8,5.0,JUUL5B,10.0,E2ES5Z,11.0,M67GNC,12.0,4ILN0A,6.0,SSQFQA,9.0,J2URNJ,8.0,6MKIC6,15.0,IJBSQT,4.0,VHQ356,8.0,IYV9SV,13.0,F98BNI,11.0,U95NWB,16.0,32ZKOX,11.0,YE890X,15.0,JUUL5B,16.0,O9YFO8,8.0,AHR20O,10.0
1923,I-05-40,C,F0P5OQ,5.0,ZX6MUV,4.0,GPBMZJ,12.0,M8W7TS,9.0,56TC1Z,12.0,G8ASPE,10.0,V7JUQL,11.0,D05ZS7,11.0,7GC57K,8.0,EQQBND,5.0,ZGYCSW,13.0,XUZJ74,8.0,A7MDBC,5.0,HOUJQN,11.0,EA91CP,16.0,Z8KPP8,13.0,AHR20O,9.0,SY1DDY,13.0
1924,I-06-30,C,32ZKOX,4.0,D8AMD3,13.0,FJ25W1,16.0,HGXJD0,9.0,6M2FJM,6.0,QVFB0Q,12.0,32ZKOX,9.0,O7TSVL,10.0,SWN7AU,16.0,M8W7TS,11.0,4ILN0A,4.0,3LQL9L,8.0,M8W7TS,9.0,O7AXAK,4.0,I1KDJ0,12.0,5HQR89,11.0,YN8OHN,9.0,VWXLZJ,7.0
1925,I-06-40,C,NM6C73,12.0,1A6YTA,14.0,EAJXUV,14.0,NISP6K,9.0,UHYJ3A,9.0,S90CD9,16.0,DGAONE,10.0,9S4AF8,9.0,0SJH1Z,13.0,TBCCF7,6.0,CU53FM,6.0,HOUJQN,4.0,MLV9BR,4.0,7BU1V7,4.0,4E1WTK,4.0,A19092,12.0,UDF17E,7.0,DSQXYR,11.0
1926,I-07-30,C,N6JU7C,16.0,SWN7AU,10.0,8D9SAW,14.0,TBCCF7,12.0,1ENECA,10.0,5HQR89,10.0,IJBSQT,6.0,APQKWK,9.0,IYXV3Z,9.0,IPGA7X,15.0,JHSQHS,16.0,HA0BOB,14.0,ASG1IT,9.0,EAJXUV,10.0,6MKIC6,8.0,0LNUOV,16.0,UHYJ3A,15.0,W25EZN,5.0
1927,I-07-40,C,QOMHJ2,14.0,QP56BU,7.0,Z8KPP8,4.0,F73ZE1,16.0,T3NVTG,9.0,SVFO5S,16.0,M8W7TS,11.0,8D9SAW,10.0,HLOISD,11.0,F7LULH,9.0,BLJLMQ,4.0,S90CD9,14.0,J2URNJ,7.0,2Z7ZEP,4.0,F98BNI,16.0,I1KDJ0,9.0,HOUGRO,16.0,CU53FM,6.0
1928,I-08-30,C,HOUJQN,8.0,TAHFOD,12.0,LXJQVG,15.0,A19092,5.0,RAUDQ6,12.0,CST1KC,13.0,F73ZE1,7.0,SSQFQA,5.0,HXQR4L,10.0,5MNTT7,6.0,EYEOXS,14.0,RN2DSQ,10.0,XSFSKX,13.0,IJBSQT,6.0,F29V5I,10.0,SMMRK3,13.0,UDF17E,7.0,ETU70R,12.0
1929,I-08-40,C,QOMHJ2,12.0,QVFB0Q,6.0,ASG1IT,15.0,IYLV38,7.0,PZUF7K,11.0,XPZSZ1,14.0,0SJH1Z,16.0,QM2UH1,5.0,IAKTYD,7.0,QOMHJ2,15.0,122OKQ,14.0,9FWH2G,16.0,M67GNC,16.0,UMKYTJ,5.0,RUUOCB,5.0,HA0BOB,12.0,PP9DNA,11.0,32ZKOX,5.0
1930,I-09-30,C,YRRNGL,14.0,EAJXUV,14.0,EA91CP,7.0,1D2ILZ,10.0,800OVF,14.0,A7MDBC,5.0,AKP0A7,13.0,DGAONE,15.0,N6JU7C,7.0,CST1KC,10.0,TAHFOD,4.0,APQKWK,11.0,37VA62,8.0,I1X92B,9.0,EBKM6C,9.0,70EPUK,5.0,EQQBND,8.0,WGHG3L,10.0
1931,I-09-40,C,VWXLZJ,4.0,IPGA7X,9.0,37VA62,9.0,LXJQVG,14.0,F73ZE1,5.0,SY1DDY,13.0,UCRNWD,14.0,PP9DNA,4.0,F29V5I,8.0,XPZSZ1,16.0,HI2X6U,7.0,S90CD9,10.0,V6K6JX,4.0,1ENECA,9.0,ZVUW6Z,14.0,WRRW1W,13.0,05W6TK,16.0,U95NWB,14.0
1932,I-10-30,C,ZGYCSW,9.0,02MRUH,13.0,YF0X2Z,5.0,HLOISD,6.0,U95NWB,10.0,QM2UH1,15.0,ASG1IT,13.0,TAHFOD,10.0,DF3KQM,6.0,4E1WTK,9.0,6MKIC6,7.0,AHSNWF,7.0,JU0ODD,5.0,PP9DNA,13.0,EO69NY,6.0,EYEOXS,7.0,5IXVJ1,7.0,5P2MVG,7.0
1933,I-10-40,C,LXJQVG,16.0,H1I7JZ,12.0,2T1DJM,7.0,UNPPMJ,16.0,ZGYCSW,6.0,NISP6K,15.0,WH1BJI,14.0,ASG1IT,16.0,2LPO6D,9.0,EBKM6C,13.0,JHSQHS,7.0,UHYJ3A,4.0,X31OGS,11.0,B24J86,6.0,HGXJD0,11.0,EAJXUV,15.0,CST1KC,7.0,8D9SAW,11.0
1934,I-13-30,C,VHQ356,16.0,HCMI82,5.0,X0HH8Y,5.0,NISP6K,5.0,SVFO5S,7.0,UHYJ3A,13.0,JCNON3,5.0,DSQXYR,6.0,37VA62,9.0,D8AMD3,8.0,X0HH8Y,15.0,05W6TK,13.0,UMKYTJ,16.0,ZGYCSW,13.0,C5O9C9,13.0,E2ES5Z,8.0,CVU3QV,9.0,9FWH2G,14.0
1935,I-13-40,C,SMMRK3,8.0,63KAC1,13.0,ULG3QT,7.0,YXGRMP,6.0,U8203G,16.0,ETU70R,11.0,C5O9C9,8.0,9VBE59,5.0,9KZ6W1,13.0,HI2X6U,15.0,ASG1IT,9.0,J2URNJ,9.0,Q50W5L,14.0,7GC57K,6.0,WGHG3L,5.0,9FWH2G,15.0,E2ES5Z,15.0,XPZSZ1,12.0
1936,I-14-30,C,UNPPMJ,15.0,Z8KPP8,15.0,4E0KXI,12.0,EAJXUV,9.0,8BSFSA,12.0,JCNON3,12.0,KZ5VR3,12.0,TBCCF7,15.0,6WT73N,15.0,YXGRMP,8.0,1JT1XB,16.0,DGAONE,13.0,QXS5D1,14.0,UNPPMJ,8.0,800OVF,9.0,9KZ6W1,6.0,J2URNJ,13.0,JCIIEB,14.0
1937,I-14-40,C,Q50W5L,7.0,0SJH1Z,15.0,EQQBND,12.0,D05ZS7,6.0,N6JU7C,10.0,EO69NY,7.0,1A6YTA,13.0,8BSFSA,7.0,O7TSVL,11.0,I2B1FH,14.0,5P4LRT,15.0,Y813MQ,10.0,70EPUK,12.0,SMMRK3,12.0,IAKTYD,12.0,37VA62,11.0,WH1BJI,5.0,8E9F1P,11.0
1938,I-15-30,C,YN8OHN,8.0,4E0KXI,10.0,70EPUK,9.0,6MKIC6,16.0,32ZKOX,13.0,QM2UH1,9.0,S90CD9,6.0,SMMRK3,10.0,ODZZLY,6.0,SWN7AU,8.0,EBKM6C,10.0,AHSNWF,5.0,56TC1Z,6.0,JU0ODD,16.0,Q164T6,7.0,2OAVPY,7.0,YMN5EM,10.0,F0P5OQ,10.0
1939,I-15-40,C,7GC57K,8.0,QP56BU,11.0,EBKM6C,6.0,SWN7AU,8.0,ZGYCSW,5.0,YN8OHN,15.0,XUZJ74,16.0,6N3PKW,12.0,B24J86,4.0,F29V5I,12.0,0SJH1Z,15.0,IPGA7X,16.0,S90CD9,9.0,AB9XBU,15.0,EA91CP,4.0,02MRUH,6.0,HI2X6U,14.0,O9YFO8,8.0
1940,I-16-30,C,KUFVRI,15.0,X31OGS,6.0,SSQFQA,9.0,CST1KC,5.0,PC1PMV,15.0,HCMI82,10.0,JCIIEB,15.0,5P4LRT,5.0,B24J86,10.0,1A6YTA,11.0,X0HH8Y,4.0,0LNUOV,4.0,S90CD9,9.0,XUZJ74,16.0,M67GNC,4.0,HLOISD,12.0,HGXJD0,12.0,FQ53YY,5.0
1941,I-16-40,C,CVU3QV,15.0,O7TSVL,6.0,APQKWK,15.0,M67GNC,10.0,37VA62,13.0,APQKWK,12.0,NJVZEL,14.0,B24J86,7.0,HLOISD,13.0,63KAC1,10.0,ETU70R,5.0,C5O9C9,11.0,5MNTT7,10.0,NJVZEL,15.0,ZGYCSW,4.0,UMKYTJ,10.0,TNAHD4,13.0,FQ53YY,5.0
1942,I-17-30,C,JCIIEB,16.0,JGP0ID,10.0,ADT9MG,13.0,VHQ356,9.0,H51IVV,10.0,3LQL9L,5.0,IJBSQT,14.0,2LPO6D,16.0,6MKIC6,16.0,U95NWB,13.0,EYEOXS,14.0,Z8KPP8,4.0,ASG1IT,5.0,QVFB0Q,5.0,A7MDBC,12.0,HGXJD0,10.0,UNPPMJ,5.0,EO69NY,4.0
1943,I-17-40,C,WGHG3L,7.0,N6JU7C,7.0,6WT73N,9.0,ADT9MG,14.0,GPBMZJ,6.0,9KZ6W1,16.0,TNAHD4,7.0,TBCCF7,4.0,JHSQHS,4.0,QVFB0Q,14.0,YN8OHN,7.0,066BOU,15.0,IYXV3Z,6.0,YF0X2Z,16.0,SVFO5S,10.0,T3NVTG,10.0,SVFO5S,11.0,7GC57K,14.0
1944,I-18-30,C,FJ25W1,7.0,SVJZKL,7.0,JGP0ID,13.0,0LNUOV,6.0,C5O9C9,16.0,YRRNGL,4.0,SSQFQA,8.0,2OAVPY,15.0,VWXLZJ,10.0,4SD17H,7.0,N6JU7C,5.0,IPGA7X,11.0,2T1DJM,6.0,A19092,13.0,UDF17E,6.0,HOUJQN,14.0,KZ5VR3,11.0,K3YA1X,10.0
1945,I-18-40,C,1D2ILZ,7.0,ZGYCSW,14.0,KUFVRI,12.0,2Z7ZEP,12.0,TQBVRI,11.0,IAKTYD,15.0,800OVF,11.0,JWTWL1,13.0,RBKNR4,7.0,DNLEH7,14.0,YRRNGL,15.0,EAJXUV,12.0,UNPPMJ,6.0,CST1KC,12.0,UNPPMJ,10.0,2Z7ZEP,14.0,ZX6MUV,7.0,7GC57K,16.0
1946,I-19-30,C,UHYJ3A,12.0,RBKNR4,11.0,SVFO5S,7.0,UCRNWD,8.0,UNPPMJ,10.0,IJBSQT,11.0,B24J86,15.0,YKQY4X,15.0,ZGYCSW,4.0,Z8KPP8,8.0,32ZKOX,4.0,UHYJ3A,6.0,9KHDG3,4.0,QXS5D1,9.0,Y813MQ,8.0,HI2X6U,12.0,1D2ILZ,6.0,U95NWB,11.0
