waveNumber,fitness,individual,history
43010,69.99999999999999,"[('I1KDJ0', 'I-08-13'), ('D05ZS7', 'I-18-12')]","[69.99999999999999, 69.99999999999999, 69.99999999999999, 69.99999999999999, 69.99999999999999, 69.99999999999999, 69.99999999999999, 69.99999999999999, 69.99999999999999, 69.99999999999999, 69.99999999999999, 69.99999999999999, 69.99999999999999, 69.99999999999999, 69.99999999999999, 69.99999999999999, 69.99999999999999, 69.99999999999999, 69.99999999999999, 69.99999999999999, 69.99999999999999, 69.99999999999999, 69.99999999999999, 69.99999999999999, 69.99999999999999, 69.99999999999999, 69.99999999999999, 69.99999999999999, 69.99999999999999, 69.99999999999999]"
43009,119.19999999999999,"[('IA7X1P', 'H-14-13'), ('1D2ILZ', 'H-16-13'), ('I1X92B', 'H-18-13'), ('I1KDJ0', 'H-20-13'), ('XUZJ74', 'H-22-11'), ('DGAONE', 'H-20-13'), ('SMMRK3', 'H-16-12'), ('2OAVPY', 'H-16-12'), ('05W6TK', 'F-18-11'), ('7BU1V7', 'F-16-12')]","[330.2, 272.0, 229.2, 215.59999999999997, 202.79999999999995, 176.39999999999998, 155.79999999999998, 137.79999999999998, 127.19999999999999, 121.19999999999999, 119.19999999999999, 119.19999999999999, 119.19999999999999, 119.19999999999999, 119.19999999999999, 119.19999999999999, 119.19999999999999, 119.19999999999999, 119.19999999999999, 119.19999999999999, 119.19999999999999, 119.19999999999999, 119.19999999999999, 119.19999999999999, 119.19999999999999, 119.19999999999999, 119.19999999999999, 119.19999999999999, 119.19999999999999, 119.19999999999999]"
43008,157.79999999999998,"[('70EPUK', 'D-21-13'), ('CD1NU9', 'D-23-12'), ('8D9SAW', 'D-23-12'), ('X31OGS', 'D-24-13'), ('UU4A1K', 'E-23-13'), ('JUUL5B', 'E-23-13'), ('QVFB0Q', 'E-24-12'), ('WH1BJI', 'F-23-12'), ('YKQY4X', 'F-21-13'), ('RAUDQ6', 'F-17-11')]","[269.79999999999995, 263.2, 231.2, 231.2, 216.60000000000002, 175.8, 175.8, 175.8, 171.8, 169.0, 161.79999999999998, 161.79999999999998, 157.79999999999998, 157.79999999999998, 157.79999999999998, 157.79999999999998, 157.79999999999998, 157.79999999999998, 157.79999999999998, 157.79999999999998, 157.79999999999998, 157.79999999999998, 157.79999999999998, 157.79999999999998, 157.79999999999998, 157.79999999999998, 157.79999999999998, 157.79999999999998, 157.79999999999998, 157.79999999999998]"
43006,116.19999999999999,"[('32ZKOX', 'F-20-11'), ('D05ZS7', 'F-20-12'), ('1D2ILZ', 'F-22-12'), ('HOUGRO', 'F-24-13'), ('70EPUK', 'G-23-12'), ('DNLEH7', 'H-24-12'), ('I1KDJ0', 'H-24-12'), ('AHR20O', 'H-18-12'), ('3LQL9L', 'H-18-12'), ('D8AMD3', 'H-16-12')]","[300.59999999999997, 258.2, 254.20000000000005, 218.59999999999997, 196.60000000000002, 196.60000000000002, 196.60000000000002, 166.39999999999998, 140.39999999999998, 131.79999999999998, 124.79999999999998, 118.19999999999999, 116.19999999999999, 116.19999999999999, 116.19999999999999, 116.19999999999999, 116.19999999999999, 116.19999999999999, 116.19999999999999, 116.19999999999999, 116.19999999999999, 116.19999999999999, 116.19999999999999, 116.19999999999999, 116.19999999999999, 116.19999999999999, 116.19999999999999, 116.19999999999999, 116.19999999999999, 116.19999999999999]"
43003,107.19999999999999,"[('AHR20O', 'F-13-13'), ('ASG1IT', 'F-15-11'), ('IPGA7X', 'F-13-12'), ('APQKWK', 'E-17-11'), ('1D2ILZ', 'E-17-11'), ('U8203G', 'E-17-11'), ('EYEOXS', 'E-15-12'), ('Z26SRT', 'E-13-13')]","[227.0, 184.59999999999997, 148.39999999999998, 141.79999999999998, 132.39999999999998, 123.19999999999999, 111.79999999999998, 107.19999999999999, 107.19999999999999, 107.19999999999999, 107.19999999999999, 107.19999999999999, 107.19999999999999, 107.19999999999999, 107.19999999999999, 107.19999999999999, 107.19999999999999, 107.19999999999999, 107.19999999999999, 107.19999999999999, 107.19999999999999, 107.19999999999999, 107.19999999999999, 107.19999999999999, 107.19999999999999, 107.19999999999999, 107.19999999999999, 107.19999999999999, 107.19999999999999, 107.19999999999999]"
42999,109.19999999999999,"[('JUUL5B', 'E-14-13'), ('70EPUK', 'E-14-13'), ('D8AMD3', 'E-14-13'), ('SY1DDY', 'F-17-13'), ('EYEOXS', 'F-15-12'), ('QXS5D1', 'F-15-11'), ('5X8RAN', 'F-13-12'), ('I1X92B', 'F-13-11')]","[210.2, 172.99999999999994, 154.39999999999998, 136.39999999999998, 129.79999999999998, 122.39999999999998, 117.19999999999999, 113.79999999999998, 111.19999999999999, 109.19999999999999, 109.19999999999999, 109.19999999999999, 109.19999999999999, 109.19999999999999, 109.19999999999999, 109.19999999999999, 109.19999999999999, 109.19999999999999, 109.19999999999999, 109.19999999999999, 109.19999999999999, 109.19999999999999, 109.19999999999999, 109.19999999999999, 109.19999999999999, 109.19999999999999, 109.19999999999999, 109.19999999999999, 109.19999999999999, 109.19999999999999]"
42998,127.99999999999997,"[('70EPUK', 'J-08-11'), ('32ZKOX', 'M-18-11')]","[127.99999999999997, 127.99999999999997, 127.99999999999997, 127.99999999999997, 127.99999999999997, 127.99999999999997, 127.99999999999997, 127.99999999999997, 127.99999999999997, 127.99999999999997, 127.99999999999997, 127.99999999999997, 127.99999999999997, 127.99999999999997, 127.99999999999997, 127.99999999999997, 127.99999999999997, 127.99999999999997, 127.99999999999997, 127.99999999999997, 127.99999999999997, 127.99999999999997, 127.99999999999997, 127.99999999999997, 127.99999999999997, 127.99999999999997, 127.99999999999997, 127.99999999999997, 127.99999999999997, 127.99999999999997]"
42989,129.39999999999998,"[('AHR20O', 'E-19-13'), ('AB9XBU', 'E-22-13'), ('32ZKOX', 'E-22-11'), ('Z8KPP8', 'E-20-13'), ('37VA62', 'E-20-11'), ('I1KDJ0', 'E-20-12'), ('8N10W9', 'E-18-12'), ('CD1NU9', 'E-18-11'), ('IA7X1P', 'E-16-11'), ('5HQR89', 'E-14-11')]","[315.79999999999995, 262.6, 224.0, 178.0, 166.2, 164.2, 150.2, 142.0, 140.0, 136.0, 136.0, 136.0, 136.0, 133.39999999999998, 133.39999999999998, 133.39999999999998, 133.39999999999998, 133.39999999999998, 133.39999999999998, 133.39999999999998, 129.39999999999998, 129.39999999999998, 129.39999999999998, 129.39999999999998, 129.39999999999998, 129.39999999999998, 129.39999999999998, 129.39999999999998, 129.39999999999998, 129.39999999999998]"
42987,165.79999999999998,"[('4E0KXI', 'C-13-11'), ('DGAONE', 'C-13-13'), ('SMMRK3', 'C-15-12'), ('K3YA1X', 'C-15-11'), ('WGHG3L', 'C-14-12'), ('XUZJ74', 'D-13-13'), ('JEGRCL', 'D-17-13'), ('32ZKOX', 'D-19-11'), ('BLJLMQ', 'D-13-11'), ('WRRW1W', 'D-13-11')]","[327.2, 282.8, 266.4, 240.2, 227.2, 200.59999999999997, 194.39999999999998, 173.8, 178.39999999999998, 175.8, 169.79999999999998, 165.79999999999998, 165.79999999999998, 165.79999999999998, 165.79999999999998, 165.79999999999998, 165.79999999999998, 165.79999999999998, 165.79999999999998, 165.79999999999998, 165.79999999999998, 165.79999999999998, 165.79999999999998, 165.79999999999998, 165.79999999999998, 165.79999999999998, 165.79999999999998, 165.79999999999998, 165.79999999999998, 165.79999999999998]"
42985,99.19999999999999,"[('AKP0A7', 'E-13-11'), ('HA0BOB', 'E-13-12'), ('5P2MVG', 'E-13-13'), ('WRRW1W', 'E-15-11'), ('UHYJ3A', 'E-13-11'), ('W25EZN', 'E-16-12'), ('ZRCYSH', 'E-14-13'), ('SSQFQA', 'E-14-13')]","[227.40000000000003, 183.39999999999998, 178.0, 144.39999999999998, 127.39999999999999, 136.39999999999998, 130.99999999999997, 122.39999999999998, 107.19999999999999, 105.19999999999999, 105.19999999999999, 99.19999999999999, 99.19999999999999, 99.19999999999999, 99.19999999999999, 99.19999999999999, 99.19999999999999, 99.19999999999999, 99.19999999999999, 99.19999999999999, 99.19999999999999, 99.19999999999999, 99.19999999999999, 99.19999999999999, 99.19999999999999, 99.19999999999999, 99.19999999999999, 99.19999999999999, 99.19999999999999, 99.19999999999999]"
42984,87.19999999999999,"[('D05ZS7', 'F-14-11'), ('2Z7ZEP', 'F-16-12'), ('8D9SAW', 'F-16-11'), ('UHYJ3A', 'F-13-12'), ('2T1DJM', 'F-15-11'), ('32ZKOX', 'F-15-12'), ('Q164T6', 'F-15-13'), ('AKP0A7', 'F-15-12'), ('WRRW1W', 'F-15-12'), ('0LNUOV', 'F-15-12')]","[307.20000000000005, 268.4, 218.39999999999998, 218.39999999999998, 192.59999999999997, 190.39999999999998, 145.2, 121.19999999999999, 121.19999999999999, 97.19999999999999, 89.19999999999999, 87.19999999999999, 87.19999999999999, 87.19999999999999, 87.19999999999999, 87.19999999999999, 87.19999999999999, 87.19999999999999, 87.19999999999999, 87.19999999999999, 87.19999999999999, 87.19999999999999, 87.19999999999999, 87.19999999999999, 87.19999999999999, 87.19999999999999, 87.19999999999999, 87.19999999999999, 87.19999999999999, 87.19999999999999]"
42983,113.79999999999998,"[('DGAONE', 'F-15-11'), ('7BU1V7', 'F-16-12'), ('0LNUOV', 'F-16-13'), ('D05ZS7', 'F-14-11'), ('SMMRK3', 'F-14-11'), ('AHR20O', 'G-15-12'), ('WRRW1W', 'G-17-11'), ('IA7X1P', 'G-13-12')]","[270.4, 208.0, 213.39999999999998, 160.59999999999997, 160.59999999999997, 160.59999999999997, 142.0, 119.79999999999998, 113.79999999999998, 113.79999999999998, 113.79999999999998, 113.79999999999998, 113.79999999999998, 113.79999999999998, 113.79999999999998, 113.79999999999998, 113.79999999999998, 113.79999999999998, 113.79999999999998, 113.79999999999998, 113.79999999999998, 113.79999999999998, 113.79999999999998, 113.79999999999998, 113.79999999999998, 113.79999999999998, 113.79999999999998, 113.79999999999998, 113.79999999999998, 113.79999999999998]"
42982,91.39999999999999,"[('IA7X1P', 'G-19-12'), ('8D9SAW', 'G-19-12'), ('AKP0A7', 'G-19-13'), ('2OAVPY', 'G-21-12'), ('05W6TK', 'G-21-12'), ('DGAONE', 'G-23-13'), ('UHYJ3A', 'H-22-13'), ('JEGRCL', 'H-14-11')]","[252.60000000000002, 214.79999999999995, 196.8, 171.2, 150.59999999999997, 109.99999999999999, 101.39999999999999, 97.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999]"
42977,109.39999999999999,"[('O9YFO8', 'F-13-13'), ('DGAONE', 'F-15-11'), ('KTDZY0', 'F-21-11'), ('3LQL9L', 'F-21-13'), ('K3YA1X', 'F-21-13'), ('U95NWB', 'F-22-12'), ('AHR20O', 'F-20-12'), ('8N10W9', 'F-16-12')]","[237.8, 209.59999999999997, 174.7, 165.39999999999998, 151.0, 133.79999999999998, 125.99999999999999, 115.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999]"
42969,154.2,"[('W25EZN', 'E-24-11'), ('56TC1Z', 'E-24-12'), ('8N10W9', 'D-23-11'), ('LXJQVG', 'D-20-11'), ('DGAONE', 'D-20-11'), ('JEGRCL', 'D-16-11'), ('F73ZE1', 'D-16-11'), ('V7JUQL', 'D-16-11'), ('32ZKOX', 'D-16-11'), ('WGHG3L', 'D-14-13')]","[289.2, 279.00000000000006, 246.0, 200.8, 200.8, 190.99999999999994, 184.8, 179.0, 168.79999999999998, 161.79999999999998, 161.79999999999998, 160.2, 159.79999999999998, 158.2, 156.2, 154.2, 154.2, 154.2, 154.2, 154.2, 154.2, 154.2, 154.2, 154.2, 154.2, 154.2, 154.2, 154.2, 154.2, 154.2]"
42951,117.19999999999996,"[('HI2X6U', 'N-13-12'), ('SMMRK3', 'L-14-12')]","[117.19999999999996, 117.19999999999996, 117.19999999999996, 117.19999999999996, 117.19999999999996, 117.19999999999996, 117.19999999999996, 117.19999999999996, 117.19999999999996, 117.19999999999996, 117.19999999999996, 117.19999999999996, 117.19999999999996, 117.19999999999996, 117.19999999999996, 117.19999999999996, 117.19999999999996, 117.19999999999996, 117.19999999999996, 117.19999999999996, 117.19999999999996, 117.19999999999996, 117.19999999999996, 117.19999999999996, 117.19999999999996, 117.19999999999996, 117.19999999999996, 117.19999999999996, 117.19999999999996, 117.19999999999996]"
42950,130.2,"[('JUUL5B', 'E-16-12'), ('ADT9MG', 'E-18-12'), ('RAUDQ6', 'E-18-13'), ('SY1DDY', 'E-23-13'), ('EUMBM7', 'F-24-13'), ('AHR20O', 'F-22-13'), ('6M2FJM', 'F-22-13'), ('KTDZY0', 'F-18-12'), ('HI2X6U', 'F-18-12'), ('I1KDJ0', 'F-14-13')]","[293.99999999999994, 245.2, 164.0, 170.59999999999997, 167.8, 154.2, 148.79999999999998, 138.79999999999998, 136.2, 130.2, 130.2, 130.2, 130.2, 130.2, 130.2, 130.2, 130.2, 130.2, 130.2, 130.2, 130.2, 130.2, 130.2, 130.2, 130.2, 130.2, 130.2, 130.2, 130.2, 130.2]"
42943,82.6,"[('WGHG3L', 'H-14-13'), ('8N10W9', 'H-20-13'), ('XUZJ74', 'H-22-11'), ('ZRCYSH', 'H-24-11'), ('56TC1Z', 'H-24-11'), ('Q50W5L', 'H-22-11'), ('SMMRK3', 'H-16-12'), ('J2URNJ', 'H-14-12')]","[206.8, 202.39999999999998, 157.2, 157.2, 155.2, 119.99999999999999, 82.6, 82.6, 82.6, 82.6, 82.6, 82.6, 82.6, 82.6, 82.6, 82.6, 82.6, 82.6, 82.6, 82.6, 82.6, 82.6, 82.6, 82.6, 82.6, 82.6, 82.6, 82.6, 82.6, 82.6]"
42941,91.39999999999999,"[('IA7X1P', 'G-15-13'), ('WRRW1W', 'G-17-11'), ('56TC1Z', 'G-17-12'), ('8N10W9', 'G-19-12'), ('AKP0A7', 'G-19-13'), ('U95NWB', 'H-22-12'), ('KZ5VR3', 'H-22-12'), ('2T1DJM', 'H-22-12')]","[258.8, 187.39999999999998, 184.39999999999998, 141.79999999999998, 133.79999999999998, 107.79999999999998, 99.19999999999999, 93.19999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999]"
42940,91.39999999999999,"[('KZ5VR3', 'H-22-12'), ('U95NWB', 'H-22-12'), ('2T1DJM', 'H-22-13'), ('TBCCF7', 'G-21-13'), ('KTDZY0', 'G-17-13'), ('56TC1Z', 'G-17-12'), ('8N10W9', 'G-17-12'), ('IA7X1P', 'G-15-13')]","[233.40000000000003, 212.39999999999998, 186.60000000000002, 165.0, 147.59999999999997, 132.0, 101.39999999999999, 101.39999999999999, 95.39999999999999, 95.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999]"
42934,165.8,"[('XUZJ74', 'D-13-13'), ('Q50W5L', 'D-13-13'), ('HA0BOB', 'D-15-11'), ('NJVZEL', 'D-14-13'), ('7BU1V7', 'E-16-11'), ('IA7X1P', 'E-16-11'), ('8N10W9', 'E-18-12'), ('RAUDQ6', 'E-22-13'), ('ZRCYSH', 'E-20-13'), ('56TC1Z', 'E-14-13')]","[291.4, 276.99999999999994, 264.59999999999997, 226.0, 200.0, 194.0, 170.39999999999998, 170.39999999999998, 170.39999999999998, 169.79999999999998, 169.79999999999998, 169.79999999999998, 169.79999999999998, 166.39999999999998, 165.8, 165.8, 165.8, 165.8, 165.8, 165.8, 165.8, 165.8, 165.8, 165.8, 165.8, 165.8, 165.8, 165.8, 165.8, 165.8]"
42932,93.19999999999999,"[('SWN7AU', 'F-14-12'), ('F29V5I', 'F-16-11'), ('TNAHD4', 'F-16-11'), ('FJ25W1', 'F-16-12'), ('8N10W9', 'F-16-12'), ('I1KDJ0', 'F-14-13'), ('SMMRK3', 'F-14-11'), ('U95NWB', 'G-17-12'), ('UNPPMJ', 'G-15-13'), ('QVFB0Q', 'G-15-11')]","[306.4, 239.0, 232.59999999999997, 181.39999999999998, 176.2, 171.0, 125.79999999999998, 134.2, 132.0, 109.79999999999998, 109.79999999999998, 107.79999999999998, 101.79999999999998, 95.19999999999999, 93.19999999999999, 93.19999999999999, 93.19999999999999, 93.19999999999999, 93.19999999999999, 93.19999999999999, 93.19999999999999, 93.19999999999999, 93.19999999999999, 93.19999999999999, 93.19999999999999, 93.19999999999999, 93.19999999999999, 93.19999999999999, 93.19999999999999, 93.19999999999999]"
42924,91.39999999999999,"[('SMMRK3', 'I-23-11'), ('TBCCF7', 'G-23-13'), ('2LPO6D', 'G-23-12'), ('ZRCYSH', 'G-23-11'), ('W25EZN', 'G-23-11'), ('B24J86', 'G-21-11'), ('IA7X1P', 'G-19-12'), ('8N10W9', 'G-17-12'), ('56TC1Z', 'G-17-12'), ('Q50W5L', 'G-17-11')]","[320.40000000000003, 249.0, 246.59999999999997, 203.59999999999997, 192.2, 175.2, 154.0, 120.79999999999998, 102.19999999999999, 98.19999999999999, 94.19999999999999, 94.19999999999999, 94.19999999999999, 93.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999]"
42923,109.39999999999999,"[('IA7X1P', 'G-15-13'), ('WRRW1W', 'G-17-11'), ('56TC1Z', 'G-17-12'), ('8N10W9', 'G-17-12'), ('ZRCYSH', 'G-19-11'), ('DGAONE', 'G-23-13'), ('Q50W5L', 'F-24-13'), ('AHR20O', 'F-24-12'), ('RAUDQ6', 'F-24-12'), ('V7JUQL', 'F-14-11')]","[309.99999999999994, 249.29999999999998, 229.60000000000002, 225.60000000000002, 182.39999999999998, 179.0, 129.39999999999998, 124.19999999999999, 119.39999999999999, 111.39999999999999, 111.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999]"
42922,79.19999999999999,"[('V7JUQL', 'F-14-11'), ('EAJXUV', 'I-17-11')]","[79.19999999999999, 79.19999999999999, 79.19999999999999, 79.19999999999999, 79.19999999999999, 79.19999999999999, 79.19999999999999, 79.19999999999999, 79.19999999999999, 79.19999999999999, 79.19999999999999, 79.19999999999999, 79.19999999999999, 79.19999999999999, 79.19999999999999, 79.19999999999999, 79.19999999999999, 79.19999999999999, 79.19999999999999, 79.19999999999999, 79.19999999999999, 79.19999999999999, 79.19999999999999, 79.19999999999999, 79.19999999999999, 79.19999999999999, 79.19999999999999, 79.19999999999999, 79.19999999999999, 79.19999999999999]"
42913,91.39999999999999,"[('SMMRK3', 'I-23-13'), ('8D9SAW', 'G-23-12'), ('W25EZN', 'G-23-11'), ('37VA62', 'G-21-12'), ('8N10W9', 'G-19-12'), ('Y813MQ', 'G-19-11'), ('G8ASPE', 'G-15-11'), ('XUZJ74', 'G-13-12')]","[235.2, 213.59999999999997, 162.39999999999998, 150.59999999999997, 126.99999999999999, 126.99999999999999, 109.39999999999999, 104.19999999999999, 94.19999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999]"
42903,101.19999999999999,"[('W25EZN', 'E-16-12'), ('8N10W9', 'E-18-12'), ('IPGA7X', 'E-18-12'), ('ZRCYSH', 'E-14-11'), ('JEGRCL', 'E-14-11'), ('UCRNWD', 'F-14-11'), ('SMMRK3', 'F-14-11'), ('V7JUQL', 'F-14-12')]","[234.3, 202.59999999999997, 141.79999999999998, 141.79999999999998, 119.39999999999999, 119.39999999999999, 104.19999999999999, 104.19999999999999, 101.19999999999999, 101.19999999999999, 101.19999999999999, 101.19999999999999, 101.19999999999999, 101.19999999999999, 101.19999999999999, 101.19999999999999, 101.19999999999999, 101.19999999999999, 101.19999999999999, 101.19999999999999, 101.19999999999999, 101.19999999999999, 101.19999999999999, 101.19999999999999, 101.19999999999999, 101.19999999999999, 101.19999999999999, 101.19999999999999, 101.19999999999999, 101.19999999999999]"
42896,91.39999999999999,"[('BLJLMQ', 'H-14-11'), ('WGHG3L', 'H-14-13'), ('ZRCYSH', 'H-24-11'), ('8D9SAW', 'G-23-12'), ('F29V5I', 'G-19-12'), ('T3NVTG', 'G-19-12'), ('V7JUQL', 'G-17-12'), ('XUZJ74', 'G-13-12')]","[241.2, 197.2, 172.39999999999998, 138.2, 125.79999999999998, 115.19999999999999, 113.79999999999998, 105.19999999999999, 105.19999999999999, 105.19999999999999, 103.19999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999]"
42889,91.39999999999999,"[('AHR20O', 'H-20-12'), ('I1KDJ0', 'H-20-13'), ('SMMRK3', 'H-22-11'), ('8D9SAW', 'H-24-12'), ('TBCCF7', 'G-23-13'), ('8N10W9', 'G-19-13'), ('ZRCYSH', 'G-19-11'), ('CD1NU9', 'G-17-13')]","[259.6, 199.40000000000003, 157.8, 151.0, 151.0, 126.99999999999999, 126.99999999999999, 118.19999999999999, 112.19999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999]"
42883,78.6,"[('D05ZS7', 'G-15-11'), ('SMMRK3', 'G-21-12'), ('TBCCF7', 'G-21-13'), ('I1KDJ0', 'G-21-11'), ('0SJH1Z', 'G-21-11'), ('8D9SAW', 'G-19-12'), ('WRRW1W', 'G-17-11'), ('AX7BJ8', 'G-15-13'), ('QVFB0Q', 'G-15-11'), ('U95NWB', 'G-13-11')]","[299.2, 242.40000000000003, 214.60000000000002, 211.8, 170.2, 132.2, 129.39999999999998, 128.2, 82.6, 82.6, 78.6, 78.6, 78.6, 78.6, 78.6, 78.6, 78.6, 78.6, 78.6, 78.6, 78.6, 78.6, 78.6, 78.6, 78.6, 78.6, 78.6, 78.6, 78.6, 78.6]"
42876,130.2,"[('AKP0A7', 'G-15-11'), ('I1X92B', 'G-15-11'), ('SMMRK3', 'G-21-12'), ('W25EZN', 'E-23-13'), ('8E9F1P', 'H-24-13'), ('TNAHD4', 'H-24-13'), ('V7JUQL', 'H-24-13'), ('JEGRCL', 'H-24-11'), ('8N10W9', 'H-20-13'), ('2OAVPY', 'H-16-12')]","[340.0, 264.00000000000006, 229.40000000000003, 221.0, 194.2, 155.8, 153.0, 145.79999999999998, 139.0, 135.79999999999998, 135.79999999999998, 135.79999999999998, 135.79999999999998, 135.79999999999998, 133.0, 133.0, 133.0, 133.0, 130.2, 130.2, 130.2, 130.2, 130.2, 130.2, 130.2, 130.2, 130.2, 130.2, 130.2, 130.2]"
42859,109.19999999999999,"[('SSQFQA', 'E-18-13'), ('I1KDJ0', 'E-20-12'), ('O7AXAK', 'E-20-12'), ('32ZKOX', 'E-18-12'), ('U8203G', 'E-16-13'), ('Q50W5L', 'E-16-13'), ('V7JUQL', 'E-16-13'), ('EUMBM7', 'E-13-11')]","[238.60000000000002, 187.59999999999997, 185.59999999999997, 147.79999999999998, 152.39999999999998, 133.2, 111.19999999999999, 111.19999999999999, 111.19999999999999, 109.19999999999999, 109.19999999999999, 109.19999999999999, 109.19999999999999, 109.19999999999999, 109.19999999999999, 109.19999999999999, 109.19999999999999, 109.19999999999999, 109.19999999999999, 109.19999999999999, 109.19999999999999, 109.19999999999999, 109.19999999999999, 109.19999999999999, 109.19999999999999, 109.19999999999999, 109.19999999999999, 109.19999999999999, 109.19999999999999, 109.19999999999999]"
