waveNumber,fitness,individual,history
41884,101.19999999999999,"[('AKP0A7', 'E-13-11'), ('F98BNI', 'E-13-11'), ('800OVF', 'E-13-11'), ('TNZ1OO', 'E-13-11'), ('V7JUQL', 'E-13-11'), ('HA0BOB', 'E-13-12'), ('TNAHD4', 'F-13-13'), ('ZRCYSH', 'F-15-11'), ('8N10W9', 'F-17-12'), ('S90CD9', 'F-13-12')]","[274.2, 250.79999999999995, 228.2, 184.59999999999997, 184.59999999999997, 172.99999999999994, 152.39999999999998, 113.79999999999998, 113.79999999999998, 109.79999999999998, 101.19999999999999, 101.19999999999999, 101.19999999999999, 101.19999999999999, 101.19999999999999, 101.19999999999999, 101.19999999999999, 101.19999999999999, 101.19999999999999, 101.19999999999999, 101.19999999999999, 101.19999999999999, 101.19999999999999, 101.19999999999999, 101.19999999999999, 101.19999999999999, 101.19999999999999, 101.19999999999999, 101.19999999999999, 101.19999999999999]"
41875,91.39999999999999,"[('S90CD9', 'H-16-11'), ('SWN7AU', 'H-20-11'), ('DNLEH7', 'H-24-12'), ('6M2FJM', 'H-24-13'), ('8D9SAW', 'G-21-13'), ('WGHG3L', 'G-19-11'), ('V7JUQL', 'G-17-12'), ('IA7X1P', 'G-13-12')]","[219.59999999999997, 179.39999999999998, 163.0, 143.0, 114.19999999999999, 114.19999999999999, 104.99999999999999, 97.39999999999999, 95.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999]"
41873,94.19999999999999,"[('AKP0A7', 'G-15-11'), ('8N10W9', 'G-17-12'), ('6M2FJM', 'G-23-13'), ('SMMRK3', 'I-23-13'), ('V7JUQL', 'H-24-13'), ('DNLEH7', 'H-24-12'), ('8D9SAW', 'H-24-12'), ('U95NWB', 'H-22-12'), ('NJVZEL', 'H-16-13'), ('2T1DJM', 'H-16-13')]","[287.0, 247.99999999999994, 230.59999999999997, 201.0, 175.99999999999994, 162.79999999999995, 148.59999999999997, 120.59999999999998, 119.79999999999998, 109.79999999999998, 100.99999999999999, 94.19999999999999, 94.19999999999999, 94.19999999999999, 94.19999999999999, 94.19999999999999, 94.19999999999999, 94.19999999999999, 94.19999999999999, 94.19999999999999, 94.19999999999999, 94.19999999999999, 94.19999999999999, 94.19999999999999, 94.19999999999999, 94.19999999999999, 94.19999999999999, 94.19999999999999, 94.19999999999999, 94.19999999999999]"
41870,90.6,"[('32ZKOX', 'E-18-12'), ('8N10W9', 'E-18-12'), ('LXJQVG', 'E-18-12'), ('W25EZN', 'E-16-13'), ('IA7X1P', 'E-16-11'), ('ZRCYSH', 'E-14-13'), ('56TC1Z', 'E-14-13'), ('4E0KXI', 'E-14-12'), ('TBCCF7', 'E-14-12'), ('2T1DJM', 'E-14-11')]","[322.59999999999997, 281.59999999999997, 233.79999999999995, 225.39999999999998, 189.2, 189.2, 168.59999999999997, 165.2, 145.2, 133.2, 128.6, 122.6, 114.6, 108.6, 92.6, 92.6, 90.6, 90.6, 90.6, 90.6, 90.6, 90.6, 90.6, 90.6, 90.6, 90.6, 90.6, 90.6, 90.6, 90.6]"
41867,60.599999999999994,"[('6NDM0O', 'F-15-11'), ('IJBSQT', 'F-15-11')]","[60.599999999999994, 60.599999999999994, 60.599999999999994, 60.599999999999994, 60.599999999999994, 60.599999999999994, 60.599999999999994, 60.599999999999994, 60.599999999999994, 60.599999999999994, 60.599999999999994, 60.599999999999994, 60.599999999999994, 60.599999999999994, 60.599999999999994, 60.599999999999994, 60.599999999999994, 60.599999999999994, 60.599999999999994, 60.599999999999994, 60.599999999999994, 60.599999999999994, 60.599999999999994, 60.599999999999994, 60.599999999999994, 60.599999999999994, 60.599999999999994, 60.599999999999994, 60.599999999999994, 60.599999999999994]"
41864,127.19999999999999,"[('HLOISD', 'E-15-11'), ('5P2MVG', 'E-13-13'), ('8N10W9', 'E-18-12'), ('W25EZN', 'E-22-11'), ('I1KDJ0', 'E-20-12'), ('TBCCF7', 'E-20-11'), ('RAUDQ6', 'E-18-13'), ('VHQ356', 'E-16-13'), ('IA7X1P', 'E-16-11'), ('2T1DJM', 'E-14-11')]","[286.59999999999997, 246.60000000000002, 232.60000000000002, 209.59999999999997, 168.8, 186.8, 182.59999999999997, 155.2, 149.2, 151.39999999999998, 144.2, 133.2, 131.39999999999998, 127.19999999999999, 127.19999999999999, 127.19999999999999, 127.19999999999999, 127.19999999999999, 127.19999999999999, 127.19999999999999, 127.19999999999999, 127.19999999999999, 127.19999999999999, 127.19999999999999, 127.19999999999999, 127.19999999999999, 127.19999999999999, 127.19999999999999, 127.19999999999999, 127.19999999999999]"
41858,109.39999999999999,"[('8N10W9', 'F-17-12'), ('56TC1Z', 'F-17-13'), ('32ZKOX', 'F-19-12'), ('KZ5VR3', 'F-23-12'), ('WGHG3L', 'G-19-11'), ('WRRW1W', 'G-17-11'), ('AX7BJ8', 'G-15-13'), ('IA7X1P', 'G-13-12')]","[217.39999999999998, 202.59999999999997, 161.2, 142.0, 123.39999999999999, 116.19999999999999, 116.19999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999]"
41855,91.39999999999999,"[('AKP0A7', 'G-15-12'), ('8N10W9', 'G-17-12'), ('U95NWB', 'G-17-12'), ('6M2FJM', 'G-21-11'), ('TBCCF7', 'G-23-13'), ('WRRW1W', 'H-24-12'), ('I1KDJ0', 'H-24-12'), ('SMMRK3', 'H-16-12'), ('56TC1Z', 'H-14-12'), ('JEGRCL', 'H-14-11')]","[330.19999999999993, 279.0, 221.2, 189.8, 186.99999999999994, 168.59999999999997, 140.59999999999997, 125.79999999999998, 106.99999999999999, 100.99999999999999, 96.19999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999]"
41845,91.19999999999999,"[('6MKIC6', 'F-13-12'), ('32ZKOX', 'F-13-12'), ('G8ASPE', 'G-15-11'), ('EUMBM7', 'G-15-12'), ('ADT9MG', 'G-15-12'), ('WGHG3L', 'G-19-11'), ('U95NWB', 'G-17-12'), ('M8W7TS', 'G-17-11')]","[205.59999999999997, 205.59999999999997, 172.0, 154.0, 148.0, 148.0, 135.59999999999997, 135.59999999999997, 101.19999999999999, 91.19999999999999, 91.19999999999999, 91.19999999999999, 91.19999999999999, 91.19999999999999, 91.19999999999999, 91.19999999999999, 91.19999999999999, 91.19999999999999, 91.19999999999999, 91.19999999999999, 91.19999999999999, 91.19999999999999, 91.19999999999999, 91.19999999999999, 91.19999999999999, 91.19999999999999, 91.19999999999999, 91.19999999999999, 91.19999999999999, 91.19999999999999]"
41844,109.39999999999999,"[('Z8KPP8', 'F-16-13'), ('37VA62', 'F-18-13'), ('O7TSVL', 'F-20-11'), ('A7MDBC', 'F-24-12'), ('Y813MQ', 'F-15-11'), ('8D9SAW', 'F-15-11'), ('32ZKOX', 'F-13-12'), ('EBKM6C', 'F-13-12')]","[254.2, 200.99999999999994, 166.59999999999997, 154.39999999999998, 138.0, 109.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999]"
41759,84.6,"[('VHQ356', 'G-23-12'), ('6M2FJM', 'G-15-11')]","[84.6, 84.6, 84.6, 84.6, 84.6, 84.6, 84.6, 84.6, 84.6, 84.6, 84.6, 84.6, 84.6, 84.6, 84.6, 84.6, 84.6, 84.6, 84.6, 84.6, 84.6, 84.6, 84.6, 84.6, 84.6, 84.6, 84.6, 84.6, 84.6, 84.6]"
41758,88.6,"[('5HQR89', 'G-15-11'), ('8N10W9', 'G-17-12'), ('U95NWB', 'G-17-12'), ('TAHFOD', 'G-19-13'), ('TBCCF7', 'G-23-13'), ('6M2FJM', 'G-23-13'), ('A7MDBC', 'G-23-12'), ('8D9SAW', 'G-21-13'), ('WGHG3L', 'G-19-11'), ('ZX6MUV', 'G-13-11')]","[295.0, 256.40000000000003, 185.0, 172.2, 154.6, 133.39999999999998, 103.19999999999999, 88.6, 88.6, 88.6, 88.6, 88.6, 88.6, 88.6, 88.6, 88.6, 88.6, 88.6, 88.6, 88.6, 88.6, 88.6, 88.6, 88.6, 88.6, 88.6, 88.6, 88.6, 88.6, 88.6]"
41754,111.19999999999999,"[('SMMRK3', 'E-13-13'), ('O7AXAK', 'E-15-12'), ('BLJLMQ', 'E-15-12'), ('2T1DJM', 'E-14-11'), ('JEGRCL', 'E-14-11'), ('TBCCF7', 'E-14-12'), ('AKP0A7', 'E-18-12'), ('8N10W9', 'E-18-12'), ('ZRCYSH', 'E-14-13'), ('RUUOCB', 'E-14-12')]","[304.20000000000005, 261.8, 233.59999999999997, 214.8, 165.0, 165.0, 139.79999999999998, 117.19999999999999, 115.19999999999999, 111.19999999999999, 111.19999999999999, 111.19999999999999, 111.19999999999999, 111.19999999999999, 111.19999999999999, 111.19999999999999, 111.19999999999999, 111.19999999999999, 111.19999999999999, 111.19999999999999, 111.19999999999999, 111.19999999999999, 111.19999999999999, 111.19999999999999, 111.19999999999999, 111.19999999999999, 111.19999999999999, 111.19999999999999, 111.19999999999999, 111.19999999999999]"
41753,109.39999999999999,"[('Z8KPP8', 'F-16-13'), ('AHR20O', 'F-22-13'), ('DNLEH7', 'F-23-13'), ('8N10W9', 'F-17-12'), ('LXJQVG', 'F-17-11'), ('AKP0A7', 'F-15-12'), ('ZRCYSH', 'F-15-11'), ('RUUOCB', 'F-15-11'), ('O7AXAK', 'F-13-12'), ('05W6TK', 'F-13-11')]","[321.59999999999997, 284.79999999999995, 221.8, 219.40000000000003, 172.8, 172.8, 164.79999999999995, 162.8, 149.79999999999998, 144.79999999999998, 129.0, 129.0, 126.99999999999999, 126.99999999999999, 124.99999999999999, 115.39999999999999, 111.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999]"
41750,127.39999999999999,"[('J3FI7N', 'E-22-11'), ('QVFB0Q', 'E-24-12'), ('Z8KPP8', 'E-24-12'), ('U95NWB', 'E-23-11'), ('O9YFO8', 'E-21-11'), ('TAHFOD', 'E-21-11'), ('U8203G', 'E-19-13'), ('LXJQVG', 'E-17-12'), ('AX7BJ8', 'E-17-11'), ('NM6C73', 'E-13-11')]","[289.40000000000003, 243.40000000000003, 208.39999999999998, 186.59999999999997, 168.59999999999997, 160.8, 145.39999999999998, 138.0, 133.39999999999998, 127.39999999999999, 127.39999999999999, 127.39999999999999, 127.39999999999999, 127.39999999999999, 127.39999999999999, 127.39999999999999, 127.39999999999999, 127.39999999999999, 127.39999999999999, 127.39999999999999, 127.39999999999999, 127.39999999999999, 127.39999999999999, 127.39999999999999, 127.39999999999999, 127.39999999999999, 127.39999999999999, 127.39999999999999, 127.39999999999999, 127.39999999999999]"
41749,108.6,"[('NM6C73', 'E-15-11'), ('2T1DJM', 'E-15-13'), ('LXJQVG', 'E-17-12'), ('G8ASPE', 'E-17-12'), ('Z8KPP8', 'E-17-12'), ('5HQR89', 'E-17-13'), ('JEGRCL', 'E-19-12'), ('J2URNJ', 'E-19-12'), ('O9YFO8', 'E-21-11'), ('U95NWB', 'E-15-12')]","[281.6, 278.0, 201.0, 201.0, 165.0, 147.39999999999998, 120.6, 116.6, 114.6, 108.6, 108.6, 108.6, 108.6, 108.6, 108.6, 108.6, 108.6, 108.6, 108.6, 108.6, 108.6, 108.6, 108.6, 108.6, 108.6, 108.6, 108.6, 108.6, 108.6, 108.6]"
41739,77.19999999999999,"[('SMMRK3', 'F-14-11'), ('8D9SAW', 'F-16-11'), ('D8AMD3', 'F-16-11'), ('7BU1V7', 'F-16-12'), ('XUZJ74', 'F-16-12'), ('IA7X1P', 'F-14-13'), ('RBKNR4', 'F-13-11'), ('O9YFO8', 'F-13-13')]","[222.0, 202.99999999999994, 192.99999999999994, 164.0, 152.39999999999998, 109.79999999999998, 101.79999999999998, 83.19999999999999, 83.19999999999999, 79.19999999999999, 77.19999999999999, 77.19999999999999, 77.19999999999999, 77.19999999999999, 77.19999999999999, 77.19999999999999, 77.19999999999999, 77.19999999999999, 77.19999999999999, 77.19999999999999, 77.19999999999999, 77.19999999999999, 77.19999999999999, 77.19999999999999, 77.19999999999999, 77.19999999999999, 77.19999999999999, 77.19999999999999, 77.19999999999999, 77.19999999999999]"
41731,78.0,"[('05W6TK', 'H-06-13'), ('32ZKOX', 'F-13-12')]","[78.0, 78.0, 78.0, 78.0, 78.0, 78.0, 78.0, 78.0, 78.0, 78.0, 78.0, 78.0, 78.0, 78.0, 78.0, 78.0, 78.0, 78.0, 78.0, 78.0, 78.0, 78.0, 78.0, 78.0, 78.0, 78.0, 78.0, 78.0, 78.0, 78.0]"
41713,104.6,"[('TBCCF7', 'E-14-12'), ('WRRW1W', 'E-18-11'), ('4E0KXI', 'E-18-11'), ('O7TSVL', 'E-18-11'), ('RAUDQ6', 'E-18-13'), ('AKP0A7', 'E-20-11'), ('1ENECA', 'E-20-11'), ('N6JU7C', 'E-20-11'), ('Z8KPP8', 'E-20-13'), ('J3FI7N', 'E-14-11')]","[259.4, 259.4, 202.79999999999995, 172.79999999999995, 149.0, 149.0, 137.2, 136.6, 124.6, 108.6, 104.6, 104.6, 104.6, 104.6, 104.6, 104.6, 104.6, 104.6, 104.6, 104.6, 104.6, 104.6, 104.6, 104.6, 104.6, 104.6, 104.6, 104.6, 104.6, 104.6]"
41707,109.39999999999999,"[('WRRW1W', 'F-15-12'), ('LXJQVG', 'F-17-11'), ('8D9SAW', 'F-17-12'), ('NJVZEL', 'F-24-11'), ('U8203G', 'F-22-13'), ('0LNUOV', 'F-20-13'), ('Z8KPP8', 'F-20-12'), ('X31OGS', 'F-16-12'), ('8N10W9', 'F-16-12'), ('6M2FJM', 'F-14-13')]","[323.40000000000003, 277.40000000000003, 242.0, 206.2, 176.8, 165.39999999999998, 145.39999999999998, 130.2, 119.39999999999999, 119.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999]"
41694,127.39999999999999,"[('AHR20O', 'E-23-12'), ('QVFB0Q', 'E-24-12'), ('Z8KPP8', 'E-24-12'), ('TNAHD4', 'E-22-13'), ('Y813MQ', 'E-22-12'), ('AKP0A7', 'E-18-12'), ('LXJQVG', 'E-18-12'), ('8N10W9', 'E-18-12')]","[254.8, 218.39999999999998, 186.59999999999997, 167.0, 151.39999999999998, 150.2, 134.2, 129.39999999999998, 127.39999999999999, 127.39999999999999, 127.39999999999999, 127.39999999999999, 127.39999999999999, 127.39999999999999, 127.39999999999999, 127.39999999999999, 127.39999999999999, 127.39999999999999, 127.39999999999999, 127.39999999999999, 127.39999999999999, 127.39999999999999, 127.39999999999999, 127.39999999999999, 127.39999999999999, 127.39999999999999, 127.39999999999999, 127.39999999999999, 127.39999999999999, 127.39999999999999]"
41688,134.2,"[('LXJQVG', 'E-17-11'), ('WGHG3L', 'E-19-11'), ('AHR20O', 'E-23-12'), ('DNLEH7', 'E-24-13'), ('Z8KPP8', 'E-24-12'), ('WRRW1W', 'F-21-11'), ('WH1BJI', 'F-17-13'), ('8N10W9', 'F-17-12')]","[260.2, 233.2, 219.20000000000005, 187.59999999999997, 183.0, 163.8, 155.0, 147.0, 147.0, 138.0, 134.2, 134.2, 134.2, 134.2, 134.2, 134.2, 134.2, 134.2, 134.2, 134.2, 134.2, 134.2, 134.2, 134.2, 134.2, 134.2, 134.2, 134.2, 134.2, 134.2]"
41684,74.8,"[('8N10W9', 'H-04-13'), ('I1KDJ0', 'I-08-13')]","[74.8, 74.8, 74.8, 74.8, 74.8, 74.8, 74.8, 74.8, 74.8, 74.8, 74.8, 74.8, 74.8, 74.8, 74.8, 74.8, 74.8, 74.8, 74.8, 74.8, 74.8, 74.8, 74.8, 74.8, 74.8, 74.8, 74.8, 74.8, 74.8, 74.8]"
41682,117.19999999999999,"[('B24J86', 'E-13-12'), ('LXJQVG', 'E-17-11'), ('IPGA7X', 'E-13-13'), ('8N10W9', 'F-16-12'), ('7BU1V7', 'F-16-12'), ('800OVF', 'F-16-13'), ('F7LULH', 'F-18-11'), ('AHR20O', 'F-18-11')]","[247.40000000000003, 226.59999999999997, 186.79999999999995, 186.79999999999995, 165.39999999999998, 151.79999999999998, 123.19999999999999, 119.79999999999998, 119.19999999999999, 119.19999999999999, 119.19999999999999, 119.19999999999999, 117.19999999999999, 117.19999999999999, 117.19999999999999, 117.19999999999999, 117.19999999999999, 117.19999999999999, 117.19999999999999, 117.19999999999999, 117.19999999999999, 117.19999999999999, 117.19999999999999, 117.19999999999999, 117.19999999999999, 117.19999999999999, 117.19999999999999, 117.19999999999999, 117.19999999999999, 117.19999999999999]"
41668,119.19999999999999,"[('I1KDJ0', 'E-15-11'), ('5MNTT7', 'E-15-13'), ('LXJQVG', 'E-17-11'), ('TOENMT', 'E-15-12'), ('AKP0A7', 'E-15-11'), ('WRRW1W', 'E-15-11'), ('0LNUOV', 'F-15-12'), ('8N10W9', 'F-17-12')]","[258.4, 225.79999999999995, 193.0, 158.39999999999998, 158.39999999999998, 147.79999999999998, 139.79999999999998, 123.19999999999999, 123.19999999999999, 121.19999999999999, 119.19999999999999, 119.19999999999999, 119.19999999999999, 119.19999999999999, 119.19999999999999, 119.19999999999999, 119.19999999999999, 119.19999999999999, 119.19999999999999, 119.19999999999999, 119.19999999999999, 119.19999999999999, 119.19999999999999, 119.19999999999999, 119.19999999999999, 119.19999999999999, 119.19999999999999, 119.19999999999999, 119.19999999999999, 119.19999999999999]"
41665,109.39999999999999,"[('2OAVPY', 'H-20-13'), ('JCNON3', 'H-24-12'), ('8E9F1P', 'F-23-12'), ('J2URNJ', 'F-21-12'), ('Q50W5L', 'F-19-13'), ('UNPPMJ', 'F-19-13'), ('Y813MQ', 'F-15-11'), ('AHR20O', 'F-13-13')]","[250.79999999999995, 205.0, 162.2, 148.79999999999998, 129.79999999999998, 119.99999999999999, 111.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999]"
41664,91.39999999999999,"[('AHR20O', 'G-15-12'), ('ULG3QT', 'G-19-12'), ('8E9F1P', 'H-24-13'), ('JCNON3', 'H-24-12'), ('Y813MQ', 'H-22-11'), ('XUZJ74', 'H-22-11'), ('2OAVPY', 'H-20-13'), ('UNPPMJ', 'H-20-13')]","[217.99999999999994, 201.79999999999995, 185.39999999999998, 144.2, 145.0, 132.79999999999998, 129.2, 116.39999999999998, 106.39999999999998, 97.79999999999998, 95.79999999999998, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999]"
41663,109.39999999999999,"[('Q50W5L', 'G-17-11'), ('JCNON3', 'G-19-13'), ('2OAVPY', 'G-21-12'), ('SMMRK3', 'G-21-12'), ('8E9F1P', 'F-23-12'), ('ULG3QT', 'F-17-13'), ('UNPPMJ', 'F-15-13'), ('Y813MQ', 'F-15-11'), ('XUZJ74', 'F-13-13'), ('AHR20O', 'F-13-13')]","[285.6, 244.79999999999995, 224.79999999999995, 175.99999999999994, 165.39999999999998, 154.0, 154.0, 138.2, 130.0, 125.39999999999999, 125.39999999999999, 120.19999999999999, 117.99999999999999, 113.39999999999999, 113.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999]"
41657,109.39999999999999,"[('W25EZN', 'F-22-11'), ('U95NWB', 'F-22-12'), ('IA7X1P', 'F-22-12'), ('NJVZEL', 'F-24-11'), ('AKP0A7', 'F-24-13'), ('TNAHD4', 'F-21-12'), ('AB9XBU', 'F-21-11'), ('2T1DJM', 'F-19-12')]","[225.0, 200.79999999999995, 139.0, 152.2, 137.39999999999998, 123.39999999999999, 115.39999999999999, 115.39999999999999, 115.39999999999999, 111.39999999999999, 111.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999]"
41656,73.19999999999999,"[('TNAHD4', 'F-13-13'), ('O7TSVL', 'F-15-11'), ('IA7X1P', 'F-15-11'), ('AKP0A7', 'F-15-12'), ('AB9XBU', 'H-14-12'), ('NJVZEL', 'H-14-12'), ('U95NWB', 'H-14-11'), ('JEGRCL', 'H-14-11')]","[200.2, 200.2, 162.0, 111.79999999999998, 111.79999999999998, 99.19999999999999, 85.79999999999998, 77.19999999999999, 73.19999999999999, 73.19999999999999, 73.19999999999999, 73.19999999999999, 73.19999999999999, 73.19999999999999, 73.19999999999999, 73.19999999999999, 73.19999999999999, 73.19999999999999, 73.19999999999999, 73.19999999999999, 73.19999999999999, 73.19999999999999, 73.19999999999999, 73.19999999999999, 73.19999999999999, 73.19999999999999, 73.19999999999999, 73.19999999999999, 73.19999999999999, 73.19999999999999]"
41652,100.99999999999999,"[('IJBSQT', 'H-18-11'), ('O9YFO8', 'H-20-13'), ('NJVZEL', 'G-23-13'), ('TNAHD4', 'G-23-13'), ('8E9F1P', 'H-24-13'), ('8D9SAW', 'H-24-12'), ('IA7X1P', 'G-13-12'), ('NM6C73', 'G-13-11')]","[216.39999999999998, 189.0, 185.8, 112.19999999999999, 112.19999999999999, 112.19999999999999, 112.19999999999999, 100.99999999999999, 100.99999999999999, 100.99999999999999, 100.99999999999999, 100.99999999999999, 100.99999999999999, 100.99999999999999, 100.99999999999999, 100.99999999999999, 100.99999999999999, 100.99999999999999, 100.99999999999999, 100.99999999999999, 100.99999999999999, 100.99999999999999, 100.99999999999999, 100.99999999999999, 100.99999999999999, 100.99999999999999, 100.99999999999999, 100.99999999999999, 100.99999999999999, 100.99999999999999]"
41651,109.39999999999999,"[('IYXV3Z', 'G-13-11'), ('8N10W9', 'G-19-12'), ('DNLEH7', 'G-21-12'), ('W25EZN', 'F-21-12'), ('SMMRK3', 'F-21-12'), ('05W6TK', 'F-21-11'), ('TBCCF7', 'F-19-13'), ('WH1BJI', 'F-19-13'), ('UCRNWD', 'F-15-12'), ('IA7X1P', 'F-15-11')]","[298.3999999999999, 277.00000000000006, 246.2, 205.2, 197.2, 154.0, 151.39999999999998, 135.39999999999998, 131.39999999999998, 119.99999999999999, 115.19999999999999, 111.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999]"
41650,109.39999999999999,"[('TNAHD4', 'F-16-11'), ('Z8KPP8', 'F-16-13'), ('1ENECA', 'F-16-13'), ('5P2MVG', 'F-18-11'), ('WH1BJI', 'F-22-13'), ('8N10W9', 'G-19-13'), ('WRRW1W', 'G-19-13'), ('56TC1Z', 'G-17-12'), ('IA7X1P', 'G-15-13'), ('XUZJ74', 'G-13-12')]","[302.8, 295.80000000000007, 269.6, 229.0, 211.2, 184.39999999999998, 183.8, 178.39999999999998, 158.79999999999995, 155.0, 118.19999999999999, 118.19999999999999, 109.39999999999999, 115.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999]"
41645,117.19999999999999,"[('RAUDQ6', 'E-18-13'), ('ZRCYSH', 'E-20-13'), ('J3FI7N', 'E-22-11'), ('I1KDJ0', 'E-20-13'), ('SSQFQA', 'E-18-13'), ('WRRW1W', 'E-18-11'), ('37VA62', 'E-16-11'), ('56TC1Z', 'E-14-13'), ('UHYJ3A', 'E-13-11'), ('800OVF', 'E-13-11')]","[286.19999999999993, 280.8, 256.59999999999997, 189.8, 189.8, 170.8, 165.39999999999998, 152.59999999999997, 140.0, 131.79999999999998, 123.19999999999999, 123.19999999999999, 123.19999999999999, 117.19999999999999, 117.19999999999999, 117.19999999999999, 117.19999999999999, 117.19999999999999, 117.19999999999999, 117.19999999999999, 117.19999999999999, 117.19999999999999, 117.19999999999999, 117.19999999999999, 117.19999999999999, 117.19999999999999, 117.19999999999999, 117.19999999999999, 117.19999999999999, 117.19999999999999]"
41644,122.19999999999999,"[('8D9SAW', 'F-16-11'), ('37VA62', 'F-24-11'), ('RAUDQ6', 'F-24-12'), ('J3FI7N', 'F-21-13'), ('I1KDJ0', 'H-24-12'), ('56TC1Z', 'H-24-11'), ('ZRCYSH', 'H-24-11'), ('2T1DJM', 'H-22-13'), ('UHYJ3A', 'H-22-13'), ('8N10W9', 'H-20-13')]","[321.40000000000003, 237.0, 236.20000000000005, 212.60000000000002, 187.39999999999998, 170.59999999999997, 140.0, 140.0, 140.0, 130.0, 130.0, 126.19999999999999, 126.19999999999999, 126.19999999999999, 126.19999999999999, 126.19999999999999, 126.19999999999999, 126.19999999999999, 126.19999999999999, 126.19999999999999, 126.19999999999999, 126.19999999999999, 122.19999999999999, 122.19999999999999, 122.19999999999999, 122.19999999999999, 122.19999999999999, 122.19999999999999, 122.19999999999999, 122.19999999999999]"
